date,P,T,ET,ONI,Q_obs
2021-12-17,8.21,14.85,2.34,-0.6,6.4
2021-12-18,4.68,15.59,2.67,-0.6,4.42
2021-12-19,3.81,15.0,2.27,-0.6,3.72
2021-12-20,1.12,15.5,2.47,-0.6,2.1
2021-12-21,3.42,14.58,2.3,-0.6,4.03
2021-12-22,1.2,16.17,2.24,-0.6,2.13
2021-12-23,12.96,15.54,2.45,-0.6,9.3
2021-12-24,4.85,13.39,2.4,-0.6,4.17
2021-12-25,5.3,16.51,2.99,-0.6,5.46
2021-12-26,1.03,16.34,2.87,-0.6,2.4
2021-12-27,2.71,15.45,2.15,-0.6,3.97
2021-12-28,1.21,15.26,2.64,-0.6,2.06
2021-12-29,4.16,16.94,2.83,-0.6,3.57
2021-12-30,4.79,13.02,1.77,-0.6,5.31
2021-12-31,1.32,16.5,2.39,-0.6,2.13
2022-01-01,11.55,14.47,2.54,-0.94,7.92
2022-01-02,1.51,16.39,3.11,-0.94,2.04
2022-01-03,1.35,15.25,1.66,-0.94,3.21
2022-01-04,1.76,13.64,2.8,-0.94,2.98
2022-01-05,2.19,14.57,2.75,-0.94,2.42
2022-01-06,1.39,16.42,2.64,-0.94,1.96
2022-01-07,1.21,14.98,2.25,-0.94,2.54
2022-01-08,1.07,14.51,2.43,-0.94,2.72
2022-01-09,1.6,14.54,2.02,-0.94,2.32
2022-01-10,1.06,16.1,2.44,-0.94,2.2
2022-01-11,5.73,17.46,2.13,-0.94,5.2
2022-01-12,1.2,12.82,1.33,-0.94,3.36
2022-01-13,3.13,18.78,3.85,-0.94,2.06
2022-01-14,1.04,15.7,2.48,-0.94,1.52
2022-01-15,5.25,16.19,2.61,-0.94,3.99
2022-01-16,1.12,15.0,2.34,-0.94,2.26
2022-01-17,1.07,15.55,2.1,-0.94,1.66
2022-01-18,3.12,15.82,2.35,-0.94,3.07
2022-01-19,1.53,14.36,2.29,-0.94,2.01
2022-01-20,1.54,14.69,2.22,-0.94,1.92
2022-01-21,4.58,17.11,2.37,-0.94,3.78
2022-01-22,3.88,13.86,2.37,-0.94,3.86
2022-01-23,2.37,16.29,2.62,-0.94,1.87
2022-01-24,12.49,15.35,2.56,-0.94,8.59
2022-01-25,5.35,14.68,2.58,-0.94,3.92
2022-01-26,1.21,18.23,2.77,-0.94,2.18
2022-01-27,1.53,14.75,2.25,-0.94,2.14
2022-01-28,3.29,14.58,2.88,-0.94,3.61
2022-01-29,3.79,15.74,2.08,-0.94,3.62
2022-01-30,3.08,15.08,1.61,-0.94,3.13
2022-01-31,2.72,16.04,2.73,-0.94,2.66
2022-02-01,1.18,16.26,2.29,-1.32,2.8
2022-02-02,1.22,16.38,2.13,-1.32,1.15
2022-02-03,1.68,15.99,2.85,-1.32,1.62
2022-02-04,1.4,15.33,2.34,-1.32,1.87
2022-02-05,1.27,16.98,2.14,-1.32,1.46
2022-02-06,3.34,16.11,3.29,-1.32,2.95
2022-02-07,5.09,15.68,1.81,-1.32,4.31
2022-02-08,4.4,18.08,2.78,-1.32,3.78
2022-02-09,2.22,16.2,1.77,-1.32,2.65
2022-02-10,2.59,17.69,2.86,-1.32,2.4
2022-02-11,1.46,17.88,2.53,-1.32,1.15
2022-02-12,2.6,17.99,3.13,-1.32,2.37
2022-02-13,2.6,17.31,2.69,-1.32,1.52
2022-02-14,1.33,16.51,3.12,-1.32,1.22
2022-02-15,3.61,16.47,2.4,-1.32,3.33
2022-02-16,3.82,16.28,1.9,-1.32,4.01
2022-02-17,3.72,14.01,2.3,-1.32,4.44
2022-02-18,3.92,17.51,2.62,-1.32,3.1
2022-02-19,1.41,16.97,1.92,-1.32,1.49
2022-02-20,1.93,17.7,2.33,-1.32,2.34
2022-02-21,4.47,16.6,2.3,-1.32,4.66
2022-02-22,1.74,17.57,3.36,-1.32,2.4
2022-02-23,5.56,15.15,2.66,-1.32,3.81
2022-02-24,1.98,15.43,2.28,-1.32,2.11
2022-02-25,1.7,13.89,2.37,-1.32,2.36
2022-02-26,1.89,16.74,1.79,-1.32,2.66
2022-02-27,1.52,16.0,2.27,-1.32,2.07
2022-02-28,1.53,15.87,2.64,-1.32,1.39
2022-03-01,5.03,17.39,2.77,-1.13,4.05
2022-03-02,8.94,16.51,2.36,-1.13,6.94
2022-03-03,3.77,15.33,2.38,-1.13,2.91
2022-03-04,7.83,20.13,3.25,-1.13,6.39
2022-03-05,2.17,17.06,2.66,-1.13,2.93
2022-03-06,6.11,15.83,2.82,-1.13,4.5
2022-03-07,1.65,16.36,2.68,-1.13,2.61
2022-03-08,2.01,16.98,2.85,-1.13,2.66
2022-03-09,5.16,17.01,3.34,-1.13,4.49
2022-03-10,3.93,18.81,3.25,-1.13,4.14
2022-03-11,3.22,17.18,3.37,-1.13,2.86
2022-03-12,1.86,19.52,2.76,-1.13,2.34
2022-03-13,4.52,16.8,1.98,-1.13,2.75
2022-03-14,1.76,17.86,2.72,-1.13,2.68
2022-03-15,6.46,18.6,2.8,-1.13,5.56
2022-03-16,1.92,18.83,3.51,-1.13,2.7
2022-03-17,8.2,19.0,2.5,-1.13,5.84
2022-03-18,1.88,17.12,2.64,-1.13,2.86
2022-03-19,4.76,17.46,2.88,-1.13,4.6
2022-03-20,2.34,14.52,2.32,-1.13,2.43
2022-03-21,3.84,17.28,2.62,-1.13,4.11
2022-03-22,2.61,18.85,3.07,-1.13,2.89
2022-03-23,23.8,18.64,3.33,-1.13,15.29
2022-03-24,3.26,17.48,3.34,-1.13,3.97
2022-03-25,3.16,19.64,3.06,-1.13,3.27
2022-03-26,3.48,17.16,2.35,-1.13,3.2
2022-03-27,2.04,16.78,3.23,-1.13,2.99
2022-03-28,2.06,17.1,2.23,-1.13,3.03
2022-03-29,2.96,16.33,3.27,-1.13,3.95
2022-03-30,6.84,18.45,3.4,-1.13,5.73
2022-03-31,3.08,18.06,3.41,-1.13,3.71
2022-04-01,2.76,18.47,3.14,-1.23,3.41
2022-04-02,3.19,17.25,1.84,-1.23,4.32
2022-04-03,3.48,17.7,2.34,-1.23,3.38
2022-04-04,2.11,15.17,2.5,-1.23,2.97
2022-04-05,2.28,18.25,2.57,-1.23,2.83
2022-04-06,8.41,17.93,2.66,-1.23,7.13
2022-04-07,6.89,16.51,2.82,-1.23,6.05
2022-04-08,2.18,17.72,2.69,-1.23,2.7
2022-04-09,11.11,17.55,2.24,-1.23,8.73
2022-04-10,10.98,19.98,3.45,-1.23,9.5
2022-04-11,4.69,16.61,2.8,-1.23,4.18
2022-04-12,6.77,18.29,2.74,-1.23,6.76
2022-04-13,3.56,16.59,2.87,-1.23,4.97
2022-04-14,6.57,17.24,2.72,-1.23,6.6
2022-04-15,3.27,18.25,3.37,-1.23,5.01
2022-04-16,5.09,17.68,2.81,-1.23,5.8
2022-04-17,4.43,17.93,3.32,-1.23,4.94
2022-04-18,4.27,18.35,2.1,-1.23,4.79
2022-04-19,4.75,17.36,2.89,-1.23,5.28
2022-04-20,3.56,19.02,2.79,-1.23,4.68
2022-04-21,2.59,17.6,2.4,-1.23,3.8
2022-04-22,3.17,17.86,3.24,-1.23,3.46
2022-04-23,2.43,18.41,3.22,-1.23,2.7
2022-04-24,2.69,18.26,2.04,-1.23,3.86
2022-04-25,5.71,18.76,3.2,-1.23,4.57
2022-04-26,2.74,18.37,3.09,-1.23,3.22
2022-04-27,2.49,18.56,2.59,-1.23,2.18
2022-04-28,6.53,17.61,2.41,-1.23,6.44
2022-04-29,2.9,16.72,1.97,-1.23,4.47
2022-04-30,4.04,16.29,2.41,-1.23,4.49
2022-05-01,2.7,16.0,2.43,-1.25,4.49
2022-05-02,11.68,20.12,3.44,-1.25,9.73
2022-05-03,3.89,15.34,2.51,-1.25,4.77
2022-05-04,3.22,19.43,2.59,-1.25,3.99
2022-05-05,6.38,17.01,2.75,-1.25,5.84
2022-05-06,2.72,19.42,2.91,-1.25,3.92
2022-05-07,4.04,15.35,2.03,-1.25,4.66
2022-05-08,2.81,17.7,2.12,-1.25,4.17
2022-05-09,4.68,19.73,3.31,-1.25,4.99
2022-05-10,2.68,18.83,3.1,-1.25,3.33
2022-05-11,3.76,17.57,2.96,-1.25,4.68
2022-05-12,16.23,15.63,2.15,-1.25,12.4
2022-05-13,2.74,16.37,2.62,-1.25,4.0
2022-05-14,5.28,19.62,2.49,-1.25,5.13
2022-05-15,2.88,17.53,2.33,-1.25,3.99
2022-05-16,3.03,17.85,2.79,-1.25,5.1
2022-05-17,3.71,18.27,2.95,-1.25,3.9
2022-05-18,6.17,16.35,1.9,-1.25,6.48
2022-05-19,4.45,18.4,2.44,-1.25,4.81
2022-05-20,10.34,17.39,2.56,-1.25,7.74
2022-05-21,3.51,18.24,3.22,-1.25,4.66
2022-05-22,3.4,17.18,2.35,-1.25,4.25
2022-05-23,4.44,15.97,2.55,-1.25,5.26
2022-05-24,2.84,17.34,2.8,-1.25,4.46
2022-05-25,2.87,18.6,2.79,-1.25,4.04
2022-05-26,3.16,18.29,2.95,-1.25,4.16
2022-05-27,9.44,17.84,2.24,-1.25,7.83
2022-05-28,3.03,18.87,2.67,-1.25,4.48
2022-05-29,6.2,17.53,3.3,-1.25,5.84
2022-05-30,3.01,17.83,3.38,-1.25,2.87
2022-05-31,4.56,17.17,3.01,-1.25,5.35
2022-06-01,2.91,18.87,3.37,-1.42,4.31
2022-06-02,3.17,18.06,2.08,-1.42,5.02
2022-06-03,3.14,17.02,2.27,-1.42,5.24
2022-06-04,6.04,15.89,2.36,-1.42,6.41
2022-06-05,3.87,18.98,3.91,-1.42,4.38
2022-06-06,3.1,16.74,2.49,-1.42,4.58
2022-06-07,6.54,17.7,3.05,-1.42,5.65
2022-06-08,3.23,20.42,3.31,-1.42,3.03
2022-06-09,3.03,18.53,3.02,-1.42,3.54
2022-06-10,3.22,19.48,3.01,-1.42,4.49
2022-06-11,9.8,16.88,2.15,-1.42,8.16
2022-06-12,3.45,18.79,1.84,-1.42,4.79
2022-06-13,4.9,17.51,3.24,-1.42,5.32
2022-06-14,3.52,17.9,2.54,-1.42,4.47
2022-06-15,3.1,19.86,2.33,-1.42,3.47
2022-06-16,6.23,17.08,2.84,-1.42,6.15
2022-06-17,4.39,17.41,2.88,-1.42,4.6
2022-06-18,3.0,16.28,2.85,-1.42,4.73
2022-06-19,4.22,18.4,3.31,-1.42,5.05
2022-06-20,3.11,16.64,2.23,-1.42,3.89
2022-06-21,10.97,18.51,2.53,-1.42,10.08
2022-06-22,3.02,15.28,2.26,-1.42,4.39
2022-06-23,4.47,17.89,3.11,-1.42,4.01
2022-06-24,10.17,16.43,1.72,-1.42,9.07
2022-06-25,3.01,18.05,2.86,-1.42,4.98
2022-06-26,9.62,17.13,3.04,-1.42,8.04
2022-06-27,3.06,16.48,2.93,-1.42,4.24
2022-06-28,5.25,16.63,2.88,-1.42,5.0
2022-06-29,3.49,16.04,2.93,-1.42,3.9
2022-06-30,3.11,18.04,1.71,-1.42,4.19
2022-07-01,5.19,15.74,3.11,-1.19,4.8
2022-07-02,4.09,16.65,2.73,-1.19,4.51
2022-07-03,11.43,17.36,3.24,-1.19,10.25
2022-07-04,3.11,18.85,2.46,-1.19,4.47
2022-07-05,3.24,16.87,1.93,-1.19,5.07
2022-07-06,4.42,16.56,3.3,-1.19,5.5
2022-07-07,4.25,17.15,2.3,-1.19,4.59
2022-07-08,11.37,14.3,2.12,-1.19,9.37
2022-07-09,6.14,15.32,2.61,-1.19,6.88
2022-07-10,6.75,16.27,2.85,-1.19,6.53
2022-07-11,4.67,15.84,2.91,-1.19,5.89
2022-07-12,3.1,14.74,2.4,-1.19,5.51
2022-07-13,3.4,17.66,2.33,-1.19,4.09
2022-07-14,4.29,16.91,2.92,-1.19,4.97
2022-07-15,3.68,16.73,2.9,-1.19,4.63
2022-07-16,7.0,15.69,1.73,-1.19,6.94
2022-07-17,6.17,16.59,3.16,-1.19,5.99
2022-07-18,6.21,17.08,1.67,-1.19,6.59
2022-07-19,3.98,16.11,2.93,-1.19,5.04
2022-07-20,3.68,16.93,2.39,-1.19,5.06
2022-07-21,4.48,15.4,2.69,-1.19,5.83
2022-07-22,3.0,16.44,2.77,-1.19,4.34
2022-07-23,2.93,17.66,2.73,-1.19,4.8
2022-07-24,4.51,17.74,2.94,-1.19,4.83
2022-07-25,6.62,17.82,2.74,-1.19,5.94
2022-07-26,3.1,16.53,2.87,-1.19,4.13
2022-07-27,2.91,16.19,3.4,-1.19,4.14
2022-07-28,5.5,15.58,1.9,-1.19,6.43
2022-07-29,8.54,13.92,0.91,-1.19,9.06
2022-07-30,3.6,14.44,2.1,-1.19,5.06
2022-07-31,3.41,15.82,2.28,-1.19,5.07
2022-08-01,13.63,15.85,2.33,-1.12,11.84
2022-08-02,3.0,17.64,2.38,-1.12,4.27
2022-08-03,8.7,17.49,3.07,-1.12,7.91
2022-08-04,4.21,15.06,1.81,-1.12,7.05
2022-08-05,3.16,16.83,2.8,-1.12,5.08
2022-08-06,15.14,15.24,2.64,-1.12,12.55
2022-08-07,3.72,16.6,2.72,-1.12,5.76
2022-08-08,10.0,16.71,2.8,-1.12,8.57
2022-08-09,3.74,17.2,3.06,-1.12,4.99
2022-08-10,7.75,15.08,2.38,-1.12,7.52
2022-08-11,2.84,16.86,2.49,-1.12,5.13
2022-08-12,4.46,13.36,2.3,-1.12,5.74
2022-08-13,17.0,17.13,2.91,-1.12,13.77
2022-08-14,3.9,15.51,2.78,-1.12,5.63
2022-08-15,4.94,15.5,1.74,-1.12,5.9
2022-08-16,6.09,13.03,1.98,-1.12,7.79
2022-08-17,3.65,14.97,1.92,-1.12,4.95
2022-08-18,2.92,17.03,2.88,-1.12,4.62
2022-08-19,5.18,14.86,2.62,-1.12,5.75
2022-08-20,6.63,16.2,2.42,-1.12,6.94
2022-08-21,3.05,15.35,2.11,-1.12,5.33
2022-08-22,4.85,16.55,2.82,-1.12,6.68
2022-08-23,3.4,15.47,2.37,-1.12,4.48
2022-08-24,2.63,14.09,2.78,-1.12,4.27
2022-08-25,2.74,15.25,3.1,-1.12,3.54
2022-08-26,2.66,17.07,3.06,-1.12,3.97
2022-08-27,2.67,15.72,2.55,-1.12,4.38
2022-08-28,2.84,14.95,3.07,-1.12,4.58
2022-08-29,13.24,17.76,2.86,-1.12,9.78
2022-08-30,3.41,16.42,2.37,-1.12,5.27
2022-08-31,2.49,15.98,2.23,-1.12,3.9
2022-09-01,3.43,15.35,2.12,-1.06,4.31
2022-09-02,6.38,15.81,2.47,-1.06,6.67
2022-09-03,4.67,15.82,2.66,-1.06,5.85
2022-09-04,6.66,12.26,1.37,-1.06,7.14
2022-09-05,3.3,15.33,2.22,-1.06,4.32
2022-09-06,3.4,14.63,2.38,-1.06,4.77
2022-09-07,2.54,14.2,2.49,-1.06,3.82
2022-09-08,2.37,14.53,2.27,-1.06,4.36
2022-09-09,3.83,12.88,2.13,-1.06,5.48
2022-09-10,7.06,12.55,1.49,-1.06,7.68
2022-09-11,2.94,16.19,2.16,-1.06,4.43
2022-09-12,4.26,15.22,2.36,-1.06,5.71
2022-09-13,3.52,11.74,2.07,-1.06,4.25
2022-09-14,3.45,13.92,2.28,-1.06,5.5
2022-09-15,4.28,15.65,2.11,-1.06,4.63
2022-09-16,2.95,14.23,2.14,-1.06,3.27
2022-09-17,2.3,16.03,3.11,-1.06,4.19
2022-09-18,2.5,15.78,2.68,-1.06,3.32
2022-09-19,2.25,12.87,1.96,-1.06,3.73
2022-09-20,3.69,14.3,1.83,-1.06,4.04
2022-09-21,8.74,13.91,1.9,-1.06,8.91
2022-09-22,2.09,12.76,2.02,-1.06,4.55
2022-09-23,2.93,12.66,2.11,-1.06,4.84
2022-09-24,2.66,13.42,2.34,-1.06,3.82
2022-09-25,2.61,13.6,2.29,-1.06,4.18
2022-09-26,5.5,14.69,2.15,-1.06,5.49
2022-09-27,6.05,15.58,2.23,-1.06,6.46
2022-09-28,3.05,14.93,3.16,-1.06,3.56
2022-09-29,6.42,15.19,2.16,-1.06,6.95
2022-09-30,2.05,13.95,1.68,-1.06,3.39
2022-10-01,2.21,14.98,1.69,-1.35,3.51
2022-10-02,2.04,14.06,2.07,-1.35,3.15
2022-10-03,2.76,13.69,2.53,-1.35,3.73
2022-10-04,2.82,16.48,2.34,-1.35,3.49
2022-10-05,8.69,11.4,2.4,-1.35,7.75
2022-10-06,3.99,11.93,1.89,-1.35,4.49
2022-10-07,5.99,14.62,2.74,-1.35,6.17
2022-10-08,2.15,13.83,1.87,-1.35,4.34
2022-10-09,2.53,12.41,1.67,-1.35,3.87
2022-10-10,5.37,12.86,2.07,-1.35,6.64
2022-10-11,2.12,13.01,2.24,-1.35,3.93
2022-10-12,3.15,15.17,2.3,-1.35,5.03
2022-10-13,2.17,15.55,2.55,-1.35,3.17
2022-10-14,2.65,16.05,2.74,-1.35,2.54
2022-10-15,3.33,12.17,1.36,-1.35,3.87
2022-10-16,1.92,12.42,1.83,-1.35,2.84
2022-10-17,7.13,12.33,1.74,-1.35,6.07
2022-10-18,1.72,15.59,2.25,-1.35,1.83
2022-10-19,1.75,14.54,2.44,-1.35,3.32
2022-10-20,1.98,14.13,2.02,-1.35,2.09
2022-10-21,7.04,14.3,1.44,-1.35,6.96
2022-10-22,1.83,13.95,2.1,-1.35,4.06
2022-10-23,1.58,12.67,1.58,-1.35,2.51
2022-10-24,2.95,14.63,2.49,-1.35,3.64
2022-10-25,1.87,13.79,2.49,-1.35,2.5
2022-10-26,10.82,12.57,1.12,-1.35,9.42
2022-10-27,2.91,14.69,1.99,-1.35,3.16
2022-10-28,3.79,13.49,2.27,-1.35,4.16
2022-10-29,1.49,14.27,1.68,-1.35,3.45
2022-10-30,4.03,13.85,2.49,-1.35,4.2
2022-10-31,1.94,15.07,2.78,-1.35,1.94
2022-11-01,1.47,14.26,2.17,-1.22,3.18
2022-11-02,2.15,12.94,1.73,-1.22,2.42
2022-11-03,3.23,14.39,1.33,-1.22,3.9
2022-11-04,2.5,14.43,2.59,-1.22,3.27
2022-11-05,2.12,14.62,3.09,-1.22,2.59
2022-11-06,1.36,15.25,3.11,-1.22,3.36
2022-11-07,3.48,13.28,2.01,-1.22,3.97
2022-11-08,1.35,14.82,1.89,-1.22,2.18
2022-11-09,3.72,11.96,2.23,-1.22,3.94
2022-11-10,3.85,13.89,2.13,-1.22,3.88
2022-11-11,3.02,13.71,2.35,-1.22,3.21
2022-11-12,5.06,15.78,2.59,-1.22,4.54
2022-11-13,8.39,13.86,2.22,-1.22,6.55
2022-11-14,1.27,14.79,2.73,-1.22,2.31
2022-11-15,2.27,11.95,2.32,-1.22,2.59
2022-11-16,1.94,13.66,1.94,-1.22,1.76
2022-11-17,3.77,13.07,1.69,-1.22,4.5
2022-11-18,1.51,17.07,1.66,-1.22,2.21
2022-11-19,3.35,13.31,1.96,-1.22,3.61
2022-11-20,2.16,14.21,1.79,-1.22,2.44
2022-11-21,4.22,14.28,2.41,-1.22,3.56
2022-11-22,1.34,12.24,1.8,-1.22,1.76
2022-11-23,1.17,13.53,2.04,-1.22,2.5
2022-11-24,16.55,14.66,2.62,-1.22,12.36
2022-11-25,1.23,14.29,2.4,-1.22,2.36
2022-11-26,1.4,11.44,1.77,-1.22,2.31
2022-11-27,2.11,13.54,2.8,-1.22,1.78
2022-11-28,4.42,15.46,2.71,-1.22,4.5
2022-11-29,6.18,14.95,2.18,-1.22,5.1
2022-11-30,6.31,15.73,2.31,-1.22,5.02
2022-12-01,1.3,13.1,2.38,-1.47,2.42
2022-12-02,5.94,15.84,2.56,-1.47,5.2
2022-12-03,1.09,14.27,1.79,-1.47,1.69
2022-12-04,1.3,16.25,2.9,-1.47,1.54
2022-12-05,1.92,14.36,2.76,-1.47,2.67
2022-12-06,13.87,11.92,2.36,-1.47,10.28
2022-12-07,4.07,15.42,3.03,-1.47,4.42
2022-12-08,1.09,13.89,3.01,-1.47,2.51
2022-12-09,1.43,13.99,2.89,-1.47,2.87
2022-12-10,1.94,12.72,2.14,-1.47,2.42
2022-12-11,1.05,16.43,2.48,-1.47,2.31
2022-12-12,1.03,13.88,1.45,-1.47,2.62
2022-12-13,2.49,16.42,2.57,-1.47,2.53
2022-12-14,2.87,14.04,2.41,-1.47,3.68
2022-12-15,2.62,13.46,2.14,-1.47,2.18
2022-12-16,1.01,16.18,1.77,-1.47,1.61
2022-12-17,2.87,14.54,2.17,-1.47,2.22
2022-12-18,1.55,14.57,2.54,-1.47,1.68
2022-12-19,1.13,13.14,1.66,-1.47,1.92
2022-12-20,8.97,14.15,2.29,-1.47,7.42
2022-12-21,1.51,15.24,2.56,-1.47,2.03
2022-12-22,4.46,13.2,2.53,-1.47,3.73
2022-12-23,2.01,14.14,2.91,-1.47,1.52
2022-12-24,1.05,14.31,2.09,-1.47,1.26
2022-12-25,2.6,14.92,2.41,-1.47,2.88
2022-12-26,8.93,16.64,2.68,-1.47,7.31
2022-12-27,9.72,14.54,2.54,-1.47,7.44
2022-12-28,1.82,14.1,2.43,-1.47,3.2
2022-12-29,13.38,18.25,3.41,-1.47,9.51
2022-12-30,5.05,14.46,1.34,-1.47,5.21
2022-12-31,1.17,14.78,2.48,-1.47,2.37
2023-01-01,10.55,14.61,2.49,-1.64,9.58
2023-01-02,2.24,14.74,2.22,-1.64,3.5
2023-01-03,1.14,15.2,1.47,-1.64,1.96
2023-01-04,1.07,16.24,2.51,-1.64,2.98
2023-01-05,11.2,15.65,2.16,-1.64,10.27
2023-01-06,1.66,16.49,3.24,-1.64,2.57
2023-01-07,7.16,16.48,2.72,-1.64,6.09
2023-01-08,1.65,15.51,2.11,-1.64,3.51
2023-01-09,1.33,15.74,1.64,-1.64,3.91
2023-01-10,1.21,16.66,2.83,-1.64,2.92
2023-01-11,2.39,14.02,2.48,-1.64,2.37
2023-01-12,1.32,18.39,2.77,-1.64,2.72
2023-01-13,1.11,14.81,2.56,-1.64,2.45
2023-01-14,1.23,15.03,2.22,-1.64,1.77
2023-01-15,7.65,14.04,2.63,-1.64,7.07
2023-01-16,3.49,14.1,2.61,-1.64,3.94
2023-01-17,1.18,16.72,1.95,-1.64,3.01
2023-01-18,5.33,18.31,2.29,-1.64,4.47
2023-01-19,4.13,14.94,3.15,-1.64,4.15
2023-01-20,8.39,16.07,2.88,-1.64,6.52
2023-01-21,1.09,15.96,1.99,-1.64,2.54
2023-01-22,15.28,16.93,2.01,-1.64,12.81
2023-01-23,1.15,18.42,2.95,-1.64,1.97
2023-01-24,2.92,17.62,2.29,-1.64,3.12
2023-01-25,7.17,15.54,2.3,-1.64,7.15
2023-01-26,6.06,16.5,2.56,-1.64,5.94
2023-01-27,1.46,16.65,2.56,-1.64,3.43
2023-01-28,2.47,15.91,2.94,-1.64,2.9
2023-01-29,3.29,14.65,3.03,-1.64,3.8
2023-01-30,10.36,15.04,2.16,-1.64,9.23
2023-01-31,4.29,17.41,2.26,-1.64,5.01
2023-02-01,5.41,17.57,2.89,-1.98,4.7
2023-02-02,10.59,15.85,3.13,-1.98,10.67
2023-02-03,1.47,16.45,2.41,-1.98,3.29
2023-02-04,6.48,17.61,3.08,-1.98,5.75
2023-02-05,2.29,14.16,1.89,-1.98,4.06
2023-02-06,2.46,15.7,2.46,-1.98,3.97
2023-02-07,3.96,18.7,2.44,-1.98,5.26
2023-02-08,2.82,16.67,2.6,-1.98,4.33
2023-02-09,7.43,14.99,2.3,-1.98,7.13
2023-02-10,1.82,16.52,2.82,-1.98,2.28
2023-02-11,1.36,17.64,3.46,-1.98,2.97
2023-02-12,6.88,13.39,1.95,-1.98,6.05
2023-02-13,1.72,16.69,1.8,-1.98,3.93
2023-02-14,1.51,16.06,2.43,-1.98,2.5
2023-02-15,2.03,14.57,2.41,-1.98,3.47
2023-02-16,1.56,16.68,2.68,-1.98,2.32
2023-02-17,1.56,16.45,2.5,-1.98,2.37
2023-02-18,8.11,16.61,3.19,-1.98,6.59
2023-02-19,2.09,16.26,2.59,-1.98,3.38
2023-02-20,6.98,15.48,2.38,-1.98,6.23
2023-02-21,1.45,14.99,2.04,-1.98,3.19
2023-02-22,1.64,15.94,1.79,-1.98,2.65
2023-02-23,3.35,17.83,2.91,-1.98,3.58
2023-02-24,1.61,17.11,2.77,-1.98,2.5
2023-02-25,1.87,16.78,2.19,-1.98,2.86
2023-02-26,6.9,15.65,2.43,-1.98,5.79
2023-02-27,2.74,16.48,2.51,-1.98,3.7
2023-02-28,3.6,17.84,2.53,-1.98,3.79
2023-03-01,1.55,17.59,2.42,-2.02,2.75
2023-03-02,1.57,16.44,2.73,-2.02,2.3
2023-03-03,1.67,13.91,2.1,-2.02,2.82
2023-03-04,6.72,16.27,2.3,-2.02,5.84
2023-03-05,3.58,16.53,2.23,-2.02,3.52
2023-03-06,7.04,16.04,2.45,-2.02,6.55
2023-03-07,5.3,16.67,2.97,-2.02,4.77
2023-03-08,2.39,18.17,2.91,-2.02,3.71
2023-03-09,2.26,17.17,2.58,-2.02,2.99
2023-03-10,1.73,18.43,2.99,-2.02,1.68
2023-03-11,3.56,15.46,2.96,-2.02,3.32
2023-03-12,1.83,16.93,2.84,-2.02,1.9
2023-03-13,2.52,15.0,2.45,-2.02,3.5
2023-03-14,8.6,16.84,2.88,-2.02,7.55
2023-03-15,3.83,16.12,2.45,-2.02,4.02
2023-03-16,13.32,18.94,3.01,-2.02,10.85
2023-03-17,2.3,17.91,2.59,-2.02,3.2
2023-03-18,1.85,18.67,2.28,-2.02,3.39
2023-03-19,2.07,16.96,2.78,-2.02,3.13
2023-03-20,1.99,16.27,2.68,-2.02,3.12
2023-03-21,5.2,16.25,2.42,-2.02,5.02
2023-03-22,7.11,17.86,3.19,-2.02,5.95
2023-03-23,2.82,19.73,2.77,-2.02,3.77
2023-03-24,2.35,18.08,2.1,-2.02,4.06
2023-03-25,4.4,17.15,2.39,-2.02,5.17
2023-03-26,2.04,17.4,2.09,-2.02,3.83
2023-03-27,2.04,17.61,2.88,-2.02,2.78
2023-03-28,2.04,20.09,2.81,-2.02,2.17
2023-03-29,2.09,19.16,3.37,-2.02,1.98
2023-03-30,2.24,18.01,3.19,-2.02,3.22
2023-03-31,2.21,17.85,2.41,-2.02,1.79
2023-04-01,9.19,18.09,2.49,-1.75,8.25
2023-04-02,2.22,18.34,3.07,-1.75,2.25
2023-04-03,2.24,17.27,3.08,-1.75,3.55
2023-04-04,2.36,16.77,1.81,-1.75,3.03
2023-04-05,6.4,19.04,3.07,-1.75,5.77
2023-04-06,2.15,17.84,1.9,-1.75,4.14
2023-04-07,4.75,18.97,2.73,-1.75,4.26
2023-04-08,2.2,19.82,3.51,-1.75,2.24
2023-04-09,5.96,18.48,4.08,-1.75,4.43
2023-04-10,3.6,18.3,2.75,-1.75,3.15
2023-04-11,2.96,21.72,2.86,-1.75,2.99
2023-04-12,10.33,18.14,2.62,-1.75,8.08
2023-04-13,3.89,16.59,2.62,-1.75,3.48
2023-04-14,2.3,17.57,2.47,-1.75,2.94
2023-04-15,12.04,19.78,2.7,-1.75,9.93
2023-04-16,2.51,16.38,2.39,-1.75,3.01
2023-04-17,4.26,17.04,2.81,-1.75,4.4
2023-04-18,4.17,19.28,2.92,-1.75,5.08
2023-04-19,2.37,17.63,2.39,-1.75,2.59
2023-04-20,2.49,17.83,2.51,-1.75,4.26
2023-04-21,5.08,19.26,2.82,-1.75,4.6
2023-04-22,4.4,17.11,2.27,-1.75,4.79
2023-04-23,2.49,16.22,2.25,-1.75,4.02
2023-04-24,3.48,16.32,2.81,-1.75,4.63
2023-04-25,6.37,18.69,2.81,-1.75,6.06
2023-04-26,4.08,18.3,2.14,-1.75,4.19
2023-04-27,2.88,17.16,3.08,-1.75,3.0
2023-04-28,2.61,16.61,2.76,-1.75,2.97
2023-04-29,8.72,17.67,2.2,-1.75,8.61
